rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_clean,title_clean,full_text,sentiment,ai_sentiment,keywords,complaint
5.0,Great,Great,[],B01K8RMDO0,B077N4CNVJ,AH7TPVZWL3AT3TY6RZQBMMJRLHOA,1580859681565,0,True,Great,Great,Great. Great,正面,,,
5.0,Love this!,Love this!,[],B00IX1I3G6,B00IX1I3G6,AH7TPVZWL3AT3TY6RZQBMMJRLHOA,1539470149115,0,True,Love this!,Love this!,Love this!. Love this!,正面,,,
5.0,Very simple.,Always works well.,[],B00IX1I3G6,B00IX1I3G6,AGABHQHGHZMWE4LFZZQDTUR42LDQ,1617737402774,0,True,Always works well.,Very simple.,Very simple.. Always works well.,正面,,,
1.0,Box extremely damaged,"Clearly received a used gift card box.  The box was extremely damaged, edges smashed and peeling.  It was ungiftable and I had to use a different gift box for the gift card.",[],B01K8RMDO0,B077N4CNVJ,AGCEILWAZVSTHYPORV4JRWIOJMFQ,1646577577081,1,True,"Clearly received a used gift card box. The box was extremely damaged, edges smashed and peeling. It was ungiftable and I had to use a different gift box for the gift card.",Box extremely damaged,"Box extremely damaged. Clearly received a used gift card box. The box was extremely damaged, edges smashed and peeling. It was ungiftable and I had to use a different gift box for the gift card.",负面,负面,"包装破损, 旧卡",盒子严重损坏
5.0,Extra money,Like to 10 % reward!,[],B00IX1I3G6,B00IX1I3G6,AG5DO5VH5AF6XNU7VS7S33N5SAIA,1622126535051,0,True,Like to 10 % reward!,Extra money,Extra money. Like to 10 % reward!,正面,,,
5.0,Great deal,Discount with gift card,[],B06WVJBLBQ,B071X4ZX3X,AG5DO5VH5AF6XNU7VS7S33N5SAIA,1602801793276,0,True,Discount with gift card,Great deal,Great deal. Discount with gift card,正面,,,
5.0,Love it,Love the ease of adding to my kindle,[],B00IX1I3G6,B00IX1I3G6,AHHKGA3XHBYTI22H6V54ACMNCABA,1510747586243,0,True,Love the ease of adding to my kindle,Love it,Love it. Love the ease of adding to my kindle,正面,,,
5.0,Cuuuuute as Can Be,I got 2 of these to give to 2 ladies who help me out a lot. Last year I got the ones in the snowflake boxes--very pretty indeed--but this year the Amazon Delivery Boxes caught my eye. OMG they are so cute! Next time I give these I'm going to do this box again.,[],B01M23YTOP,B01M23YTOP,AG4JDGQREZU2VL7SH3QAA6MDJKSQ,1544808363122,0,True,I got 2 of these to give to 2 ladies who help me out a lot. Last year I got the ones in the snowflake boxes--very pretty indeed--but this year the Amazon Delivery Boxes caught my eye. OMG they are so cute! Next time I give these I'm going to do this box again.,Cuuuuute as Can Be,Cuuuuute as Can Be. I got 2 of these to give to 2 ladies who help me out a lot. Last year I got the ones in the snowflake boxes--very pretty indeed--but this year the Amazon Delivery Boxes caught my eye. OMG they are so cute! Next time I give these I'm going to do this box again.,正面,,,
4.0,Cute Package,"What to say about gift cards? They're. . . . gift cards.<br /><br />What I can say is that these little snowflake boxes are adorable, and sturdy and come wrapped in a sort of shrink wrap (the card inside is visible from the back, through a little window).<br /><br />All you have to do is slap on a pretty ribbon and you are good to go. No other wrapping required!<br /><br />I will do this again.",[],B0091JKUL0,B00ADR2LV6,AG4JDGQREZU2VL7SH3QAA6MDJKSQ,1482430672000,1,True,"What to say about gift cards? They're. . . . gift cards. What I can say is that these little snowflake boxes are adorable, and sturdy and come wrapped in a sort of shrink wrap (the card inside is visible from the back, through a little window). All you have to do is slap on a pretty ribbon and you are good to go. No other wrapping required! I will do this again.",Cute Package,"Cute Package. What to say about gift cards? They're. . . . gift cards. What I can say is that these little snowflake boxes are adorable, and sturdy and come wrapped in a sort of shrink wrap (the card inside is visible from the back, through a little window). All you have to do is slap on a pretty ribbon and you are good to go. No other wrapping required! I will do this again.",正面,,,
5.0,Forever gift.,Wonderful packaging for my one-year old granddaughter.,[],B072P5VV4D,B00ADR2LV6,AGO3O234BFXZWYYGA6NP4I2GQL3A,1626967769602,0,True,Wonderful packaging for my one-year old granddaughter.,Forever gift.,Forever gift.. Wonderful packaging for my one-year old granddaughter.,正面,,,
5.0,wonderful,"Who doesn't love gift cards.  Got it for a friend for Christmas and as far as I know, she loves it.  She probably already spent it!!  It came on time and already to gift.  No work needed.",[],B0160LI5T0,B0160LI5T0,AG6L7NGZ7GAK2OFYBDZUERXDQQXQ,1512491337634,1,True,"Who doesn't love gift cards. Got it for a friend for Christmas and as far as I know, she loves it. She probably already spent it!! It came on time and already to gift. No work needed.",wonderful,"wonderful. Who doesn't love gift cards. Got it for a friend for Christmas and as far as I know, she loves it. She probably already spent it!! It came on time and already to gift. No work needed.",正面,,,
5.0,I got a great deal on it and had fun buying things I ...,"Not sure how to elaborate on this.  App Store gift card.  However, I got a great deal on it and had fun buying things I would not normally have bought.",[],B00KV30IHG,B00KV30IHG,AE3USEY6LEUMEQLLXQO2CTKT3AEA,1519406267431,1,True,"Not sure how to elaborate on this. App Store gift card. However, I got a great deal on it and had fun buying things I would not normally have bought.",I got a great deal on it and had fun buying things I ...,"I got a great deal on it and had fun buying things I .... Not sure how to elaborate on this. App Store gift card. However, I got a great deal on it and had fun buying things I would not normally have bought.",正面,,,
5.0,GREAT END OF THE YEAR TEACHER GIFTS!,Got these as end of the year teacher gifts!  PERFECT!,[],B0143HEC6I,B017T6CUS2,AHZQX6EQ26TJBBJREYFODBE23NNA,1570561704494,0,True,Got these as end of the year teacher gifts! PERFECT!,GREAT END OF THE YEAR TEACHER GIFTS!,GREAT END OF THE YEAR TEACHER GIFTS!. Got these as end of the year teacher gifts! PERFECT!,正面,,,
5.0,"Give the Gift of ""I don't know you that well""","The classic &#34;I don't know what to get you&#34; gift, it's hard to go wrong with gift cards.  These are sturdy, and I suspect that they will last far longer than the 15 dollars in purchases they will each make.  Just like the picture, they have a holiday globe on them.  Since Amazon carries pretty much everything, your family and friends can use these to buy toilet paper - thereby wiping themselves with your fine gift.",[],B005FGQIL4,B005FGQIL4,AEMFQL5SHC56JXCZL7NZNW74RG4Q,1383866060000,2,True,"The classic &#34;I don't know what to get you&#34; gift, it's hard to go wrong with gift cards. These are sturdy, and I suspect that they will last far longer than the 15 dollars in purchases they will each make. Just like the picture, they have a holiday globe on them. Since Amazon carries pretty much everything, your family and friends can use these to buy toilet paper - thereby wiping themselves with your fine gift.","Give the Gift of ""I don't know you that well""","Give the Gift of ""I don't know you that well"". The classic &#34;I don't know what to get you&#34; gift, it's hard to go wrong with gift cards. These are sturdy, and I suspect that they will last far longer than the 15 dollars in purchases they will each make. Just like the picture, they have a holiday globe on them. Since Amazon carries pretty much everything, your family and friends can use these to buy toilet paper - thereby wiping themselves with your fine gift.",正面,,,
5.0,Five Stars,Great gift for brides.,[],B06ZYDNJZ4,B073VBZM8J,AGR4V3DM45KTYRB6YLUE7FQNEGUQ,1509395016328,0,True,Great gift for brides.,Five Stars,Five Stars. Great gift for brides.,正面,,,
5.0,Love these gift cards,Easy giving agift card for those who 'oops' I forgot on your giving list.,[],B01K8RMDO0,B077N4CNVJ,AFWANLSSNY5TWQ6OU2EQCNV5BFUA,1608212261588,0,True,Easy giving agift card for those who 'oops' I forgot on your giving list.,Love these gift cards,Love these gift cards. Easy giving agift card for those who 'oops' I forgot on your giving list.,正面,,,
5.0,Five Stars,Very convenient! Thank you!,[],B00CXZPG0O,B00CXZPEPG,AECGWVYV6DUPA674XKAHQTWFLQMA,1425136225000,0,True,Very convenient! Thank you!,Five Stars,Five Stars. Very convenient! Thank you!,正面,,,
5.0,Five Stars,Its a gift card - what is there to say?,[],B00IX1I3G6,B00IX1I3G6,AE5COSYUJH336CMKSEEXQR656PYA,1526988406448,0,True,Its a gift card - what is there to say?,Five Stars,Five Stars. Its a gift card - what is there to say?,正面,,,
5.0,Five Stars,Can't complain about these things.,[],B00IX1I3G6,B00IX1I3G6,AFCOF5A5NT637272CPAHSNFPYG7Q,1449716201000,0,True,Can't complain about these things.,Five Stars,Five Stars. Can't complain about these things.,正面,,,
5.0,Easy to use,Easy to add money too,[],B00IX1I3G6,B00IX1I3G6,AHMETMNQ4LGWMNJKC4WEK3TYKTHA,1474887870000,0,True,Easy to add money too,Easy to use,Easy to use. Easy to add money too,正面,,,
5.0,Gift card box,Great! My daughter had no clue what was inside!,[],B072P5VV4D,B00ADR2LV6,AFHHLHP4WTAY4CNJP7BC7FY2VCYQ,1652888826032,0,True,Great! My daughter had no clue what was inside!,Gift card box,Gift card box. Great! My daughter had no clue what was inside!,正面,,,
5.0,Good deal!,As described,[],B08JJ9K1H5,B00FRL7CNA,AGSXBHOA47PIOFW2UN43AD2AO3HA,1638410393897,0,True,As described,Good deal!,Good deal!. As described,正面,,,
5.0,Great Card!!,Purchased card for my daughter. The card arrived on time.,[],B016PARZEC,B016PARV82,AHHJN6EAWSA26C6D4EPV4CZFXY3Q,1481230447000,4,True,Purchased card for my daughter. The card arrived on time.,Great Card!!,Great Card!!. Purchased card for my daughter. The card arrived on time.,正面,,,
5.0,Five Stars,Gift,[],B0078EP9S4,B00BXLSJXA,AELOXWH6I2GLR7ZQIU4IMBWEKPVQ,1484440853000,0,True,Gift,Five Stars,Five Stars. Gift,正面,,,
5.0,Yum!,$25 worth of applebees for $20?  What's not to love?  Great value and the card was delivered in a timely manner and worked with no issues.,[],B0078EP9S4,B00BXLSJXA,AHQAG7ATRW7YK5TUB2ZVQWWOXAMA,1456102955000,0,True,$25 worth of applebees for $20? What's not to love? Great value and the card was delivered in a timely manner and worked with no issues.,Yum!,Yum!. $25 worth of applebees for $20? What's not to love? Great value and the card was delivered in a timely manner and worked with no issues.,正面,,,
5.0,Yum,$25 for $20 at a restaurant that you already know you like?  What's not to love?,[],B00BXLW58K,B00BXLW4Q8,AHQAG7ATRW7YK5TUB2ZVQWWOXAMA,1447869675000,0,True,$25 for $20 at a restaurant that you already know you like? What's not to love?,Yum,Yum. $25 for $20 at a restaurant that you already know you like? What's not to love?,正面,,,
5.0,Quick and easy,Quick and ease to and to a punch game for work. They arrived quickly,[],B09MKVZHBY,B00FTJICKC,AGAICERYYTHYOV5APSR25BW2ZQWQ,1657493216567,0,True,Quick and ease to and to a punch game for work. They arrived quickly,Quick and easy,Quick and easy. Quick and ease to and to a punch game for work. They arrived quickly,正面,,,
5.0,Works good,Good,[],B08HDCQYTV,B07JMV25V6,AG44VIKLNPBIQ54BTO6JORBO7HFQ,1641525446765,0,True,Good,Works good,Works good. Good,正面,,,
5.0,Thank you so much.,Thank you for fixing the problem with my account,[],B00IX1I3G6,B00IX1I3G6,AE4XC4OJAPJLOXHFWRK4U4JJSZSA,1426348248000,0,True,Thank you for fixing the problem with my account,Thank you so much.,Thank you so much.. Thank you for fixing the problem with my account,正面,,,
5.0,$100 for $80.  What's not to like.,"Some people report problems with using the card. I did not, even though Amazon thought I would. Great deal.",[],B00KV30IHG,B00KV30IHG,AFT32HM723RV6URWCHUJMNWJDJZQ,1546991349026,0,True,"Some people report problems with using the card. I did not, even though Amazon thought I would. Great deal.",$100 for $80. What's not to like.,"$100 for $80. What's not to like.. Some people report problems with using the card. I did not, even though Amazon thought I would. Great deal.",正面,,,
5.0,Great gift idea!,I purchased this reload for myself. I like the idea of having a gift card of extra money in my account.,[],B00IX1I3G6,B00IX1I3G6,AHOGKKUNBAVHYOMBJMCJG3RZTHQA,1564550887790,0,True,I purchased this reload for myself. I like the idea of having a gift card of extra money in my account.,Great gift idea!,Great gift idea!. I purchased this reload for myself. I like the idea of having a gift card of extra money in my account.,正面,,,
5.0,Five Stars,Made a nice Christmas present for my grown grandchildren.,[],B01K8RKA9A,B01K8RKA9A,AHOEG6GWT5WWKOXCV6B6RXSYBUEA,1520605040380,0,True,Made a nice Christmas present for my grown grandchildren.,Five Stars,Five Stars. Made a nice Christmas present for my grown grandchildren.,正面,,,
5.0,Accountability,Amazon gift cards have the potential to keep people accountable for their online spending especially for book purchases.,[],B086KKT3RX,B086KKT3RX,AFCUFIPJSE6QIATASS4YJVWPXPMQ,1658238615156,0,True,Amazon gift cards have the potential to keep people accountable for their online spending especially for book purchases.,Accountability,Accountability. Amazon gift cards have the potential to keep people accountable for their online spending especially for book purchases.,正面,,,
5.0,I love JCPENNY jeans,I love JCPENNY jeans!  Buying the giftcard at less than face value is a great savings. Pare it with coupons for added savings!,[],B00BXLUH80,B00BXLUFQ4,AEF6JPGZOMQVBFROVXBUWPTPEFNA,1512418151085,1,True,I love JCPENNY jeans! Buying the giftcard at less than face value is a great savings. Pare it with coupons for added savings!,I love JCPENNY jeans,I love JCPENNY jeans. I love JCPENNY jeans! Buying the giftcard at less than face value is a great savings. Pare it with coupons for added savings!,正面,,,
4.0,These are GREAT!,I love buying gift cards for gifts so the recipient can purchase what they would like! BUT... BUYER BEWARE: USPS does not have insurance on gift cards! This is especially concerning over the holidays! I had to send 5 of these at a time for my five nieces and nephews... I was pretty anxious until I heard they were received. That is a LOT of money to potentially lose at the hands of the post office...,[],B01K8RL0AI,B018F4M89S,AE2N2OKPTSUVOC5DXBYXI6XMCFVA,1551892927526,4,True,I love buying gift cards for gifts so the recipient can purchase what they would like! BUT... BUYER BEWARE: USPS does not have insurance on gift cards! This is especially concerning over the holidays! I had to send 5 of these at a time for my five nieces and nephews... I was pretty anxious until I heard they were received. That is a LOT of money to potentially lose at the hands of the post office...,These are GREAT!,These are GREAT!. I love buying gift cards for gifts so the recipient can purchase what they would like! BUT... BUYER BEWARE: USPS does not have insurance on gift cards! This is especially concerning over the holidays! I had to send 5 of these at a time for my five nieces and nephews... I was pretty anxious until I heard they were received. That is a LOT of money to potentially lose at the hands of the post office...,正面,,,
5.0,Nice little perk with a gift card!,"This was attractive, simple, and fit in a greeting card.",[],B01FERQKES,B078GWV31Z,AHQXP5DFJ7SDDXGUI6ASF6OFJURA,1483898860000,0,True,"This was attractive, simple, and fit in a greeting card.",Nice little perk with a gift card!,"Nice little perk with a gift card!. This was attractive, simple, and fit in a greeting card.",正面,,,
5.0,Five Stars,Arrived quickly and was the perfect gift!,[],B00CHQ7O9A,BT00CTOUNS,AGTOOC5OFKMKX5BH4XCLDNIEBTUA,1459295700000,0,True,Arrived quickly and was the perfect gift!,Five Stars,Five Stars. Arrived quickly and was the perfect gift!,正面,,,
5.0,Great gift,On time and adorable cupcake,[],B01C9MW8Z6,B00JFBLZ90,AFFGYICDTW7H4227OZFE75FVCQHA,1589604280048,0,False,On time and adorable cupcake,Great gift,Great gift. On time and adorable cupcake,正面,,,
5.0,"Great, fast","My mother is a Kindle user, and so she often asks for Amazon gift cards for Christmas.  This year I decided to go the easy route and ordered one to put in her stocking.  It arrived very quickly and the card it included did have an inner envelope.<br /><br />She was very pleased and it saved me time for shopping!",[],B00CHQ7MKQ,BT00CTOUNS,AHITMTOU3EZHJENGX3QLN43UADUA,1393424309000,0,True,"My mother is a Kindle user, and so she often asks for Amazon gift cards for Christmas. This year I decided to go the easy route and ordered one to put in her stocking. It arrived very quickly and the card it included did have an inner envelope. She was very pleased and it saved me time for shopping!","Great, fast","Great, fast. My mother is a Kindle user, and so she often asks for Amazon gift cards for Christmas. This year I decided to go the easy route and ordered one to put in her stocking. It arrived very quickly and the card it included did have an inner envelope. She was very pleased and it saved me time for shopping!",正面,,,
5.0,Easy,Good,[],B086KKT3RX,B086KKT3RX,AGEYUW7WLO7S6AWQJZYJIMPANABA,1672036422308,0,True,Good,Easy,Easy. Good,正面,,,
5.0,Stocking Stuffers,Easy gifts.  Stocking Stuffers.,[],B06WVJBVT4,B077N4CNVJ,AFFJGD2YCYKSALE234GBCUBBX6DQ,1639147044279,0,True,Easy gifts. Stocking Stuffers.,Stocking Stuffers,Stocking Stuffers. Easy gifts. Stocking Stuffers.,正面,,,
5.0,Just as described.,Gift card boxes very cute.,[],B072P5VV4D,B00ADR2LV6,AFFJGD2YCYKSALE234GBCUBBX6DQ,1611105008540,0,True,Gift card boxes very cute.,Just as described.,Just as described.. Gift card boxes very cute.,正面,,,
5.0,Gift card,Amazon gift card . What else is there to say,[],B01K8RMDO0,B077N4CNVJ,AEXTRZ7QAVVUYOVHDS7O37SG33PQ,1610999888741,0,True,Amazon gift card . What else is there to say,Gift card,Gift card. Amazon gift card . What else is there to say,正面,,,
5.0,Amazon,Amazon gift card ! What else is there to say,[],B0719C5P56,B0719C5P56,AEXTRZ7QAVVUYOVHDS7O37SG33PQ,1610999850522,0,True,Amazon gift card ! What else is there to say,Amazon,Amazon. Amazon gift card ! What else is there to say,正面,,,
5.0,love it!,Love Lane Bryant. My only complaint is that I didn't have more options on the gift cards. I had to order 4 $25 dollar one.,[],B00BXLUO1U,B00BXLUNNY,AGBKXYIHXEK3X4NAGOI6Z5XK4V5A,1382118912000,9,True,Love Lane Bryant. My only complaint is that I didn't have more options on the gift cards. I had to order 4 $25 dollar one.,love it!,love it!. Love Lane Bryant. My only complaint is that I didn't have more options on the gift cards. I had to order 4 $25 dollar one.,正面,,,
5.0,Five Stars,Great!,[],B005ESMHN6,B005ESMHN6,AEWMFNULG6BC4M54LICHBEATTPZA,1453402576000,0,True,Great!,Five Stars,Five Stars. Great!,正面,,,
5.0,Five Stars,Great!,[],B00CHQ7ESQ,B00CHQ7ESQ,AEWMFNULG6BC4M54LICHBEATTPZA,1453402544000,0,True,Great!,Five Stars,Five Stars. Great!,正面,,,
5.0,Gift card,"Haven’t used yet, but I’m sure it will work!",[],B07FK995X7,B077N4CNVJ,AEJ6CCQGUFENVWPBOGH3QEXIG7PQ,1605214443135,0,True,"Haven’t used yet, but I’m sure it will work!",Gift card,"Gift card. Haven’t used yet, but I’m sure it will work!",正面,,,
5.0,Great value,Cute tin card holder makes it a great value and gift.,[],B01K8RJDEI,B00ADR2LV6,AEYOJARYYCAF4RJQMSGAHWSD5F4Q,1580426951373,0,True,Cute tin card holder makes it a great value and gift.,Great value,Great value. Cute tin card holder makes it a great value and gift.,正面,,,
5.0,Easy,Easy gift idea,[],B00IX1I3G6,B00IX1I3G6,AEYOJARYYCAF4RJQMSGAHWSD5F4Q,1580425346206,0,True,Easy gift idea,Easy,Easy. Easy gift idea,正面,,,
5.0,Easy,I had several digital rewards I converted to these cards. Worked out great!,[],B086KKT3RX,B086KKT3RX,AEAPI752NTZ6KU5RTYXKWOT7OXKQ,1663518176753,0,True,I had several digital rewards I converted to these cards. Worked out great!,Easy,Easy. I had several digital rewards I converted to these cards. Worked out great!,正面,,,
5.0,Nice gift.,How can you go wrong with an Amazon gift card.  This is a pretty one in an attractive Christmas box.,[],B01KII4XSS,B01KII4XSS,AE3THUPGTMZPNA3VV7JSVOMFHBFA,1486489840000,0,True,How can you go wrong with an Amazon gift card. This is a pretty one in an attractive Christmas box.,Nice gift.,Nice gift.. How can you go wrong with an Amazon gift card. This is a pretty one in an attractive Christmas box.,正面,,,
5.0,Five Stars,Cannot go wrong with an amazon gift card!,[],B0091JKV1Y,B00ADR2LV6,AHSCCKGZAGI52PIJMAZJBCR37XAQ,1415062499000,0,True,Cannot go wrong with an amazon gift card!,Five Stars,Five Stars. Cannot go wrong with an amazon gift card!,正面,,,
5.0,I would recommend,Who wouldn't want an Amazon gift card?,[],B0719C5P56,B0719C5P56,AEREBCKKR33CSUKFZJQAXTU5VXHA,1545313725234,0,True,Who wouldn't want an Amazon gift card?,I would recommend,I would recommend. Who wouldn't want an Amazon gift card?,正面,,,
5.0,"Easy, peasey",Very pleased...makes Amazon shopping so much more convenient,[],B00IX1I3G6,B00IX1I3G6,AEREBCKKR33CSUKFZJQAXTU5VXHA,1491218450000,0,True,Very pleased...makes Amazon shopping so much more convenient,"Easy, peasey","Easy, peasey. Very pleased...makes Amazon shopping so much more convenient",正面,,,
5.0,Cute!,"My recipient almost did not recognize that gift card was inside! Might put  a note ""Be sure to open box""!  Well made and very attractive.",[],B0763VZ9Z7,B079PMF9VC,AGYFTTQXZG6OJPA2KVTUXKSSENUA,1634917161423,1,True,"My recipient almost did not recognize that gift card was inside! Might put a note ""Be sure to open box""! Well made and very attractive.",Cute!,"Cute!. My recipient almost did not recognize that gift card was inside! Might put a note ""Be sure to open box""! Well made and very attractive.",正面,,,
5.0,Very convenient.,I use it to pay for all of my Amazon purchases.,[],B086KKT3RX,B086KKT3RX,AHFNUNXRE57XLC5CJIHDMB6QBSJA,1671382041922,0,True,I use it to pay for all of my Amazon purchases.,Very convenient.,Very convenient.. I use it to pay for all of my Amazon purchases.,正面,,,
5.0,Whats not to like?,I used this the day after I got it and had no problems. I am satisfied,[],B00BXLUH80,B00BXLUFQ4,AHYKQRIAMIJNBJERQNU3GEGOTAAQ,1434188894000,0,True,I used this the day after I got it and had no problems. I am satisfied,Whats not to like?,Whats not to like?. I used this the day after I got it and had no problems. I am satisfied,正面,,,
5.0,Great,I was skeptical of purchasing this card because of the bad reviews. But I checked the balance as soon as I received it to be sure that it was valid and it was. So they seem to have improved things based upon the feedback and that is grrrrrrreat!!!,[],B01MSBQB1P,B01MSBQB1P,AH2IXMQS55LI3PMCBBNV7N6IGDTA,1604514659653,3,True,I was skeptical of purchasing this card because of the bad reviews. But I checked the balance as soon as I received it to be sure that it was valid and it was. So they seem to have improved things based upon the feedback and that is grrrrrrreat!!!,Great,Great. I was skeptical of purchasing this card because of the bad reviews. But I checked the balance as soon as I received it to be sure that it was valid and it was. So they seem to have improved things based upon the feedback and that is grrrrrrreat!!!,正面,,,
5.0,Five Stars,What's not to love? I bought this $50 gift card on a lightning deal for $40. Winning!,[],B00BXLUH80,B00BXLUFQ4,AFDP3TNMB3XKHCVWYZJPSJPGJHJA,1450556941000,0,True,What's not to love? I bought this $50 gift card on a lightning deal for $40. Winning!,Five Stars,Five Stars. What's not to love? I bought this $50 gift card on a lightning deal for $40. Winning!,正面,,,
5.0,Five Stars,"Such a cute idea, to put gift cards on bookmarks!",[],B0153R37XQ,B017T6CUS2,AFDP3TNMB3XKHCVWYZJPSJPGJHJA,1450556901000,1,True,"Such a cute idea, to put gift cards on bookmarks!",Five Stars,"Five Stars. Such a cute idea, to put gift cards on bookmarks!",正面,,,
5.0,Great gift!,"Easy way to get something for a person you never see and have no idea what they need, plus cute card holder.",[],B014S24B28,B018F4M89S,AFCFME6HD3243PPOGMZWEW2JWFYA,1612898445763,0,True,"Easy way to get something for a person you never see and have no idea what they need, plus cute card holder.",Great gift!,"Great gift!. Easy way to get something for a person you never see and have no idea what they need, plus cute card holder.",正面,,,
5.0,Pretty tin,"Easy, loved the tin, who doesn't like gift cards? Fast delivery!",[],B01K8RJDEI,B00ADR2LV6,AFCFME6HD3243PPOGMZWEW2JWFYA,1541108672750,0,True,"Easy, loved the tin, who doesn't like gift cards? Fast delivery!",Pretty tin,"Pretty tin. Easy, loved the tin, who doesn't like gift cards? Fast delivery!",正面,,,
5.0,Easy and fast!,"Who doesn't like Amazon cards, gift arrives really fast!",[],B01LXGGQXW,B078GWV31Z,AFCFME6HD3243PPOGMZWEW2JWFYA,1541108587199,0,True,"Who doesn't like Amazon cards, gift arrives really fast!",Easy and fast!,"Easy and fast!. Who doesn't like Amazon cards, gift arrives really fast!",正面,,,
5.0,Perfect,Perfect for my grandchildren.,[],B01E4QR1HK,B018F4M89S,AHPZGTCG4KBJHKPV4DDRKJLSXSDQ,1568244100805,0,True,Perfect for my grandchildren.,Perfect,Perfect. Perfect for my grandchildren.,正面,,,
5.0,I love free money!!,Loved earning extra money for loading funds to my balance.,[],B00IX1I3G6,B00IX1I3G6,AF5QIOZPNK3Q57FRV5XILGOHOFPA,1576206285828,0,True,Loved earning extra money for loading funds to my balance.,I love free money!!,I love free money!!. Loved earning extra money for loading funds to my balance.,正面,,,
5.0,It works,Works just like it should and helped me out of a pickle honestly,[],B00P3DUFRW,B00P3DU2M0,AGG4OBZXST7ENRMKN55I53NJKNVQ,1566432400118,0,True,Works just like it should and helped me out of a pickle honestly,It works,It works. Works just like it should and helped me out of a pickle honestly,正面,,,
5.0,It works,Got this so my kid could go here for his birthday and worked like a charm. No problem with using it!,[],B006PJHP62,B00BXLSJXA,AGG4OBZXST7ENRMKN55I53NJKNVQ,1560584517036,0,True,Got this so my kid could go here for his birthday and worked like a charm. No problem with using it!,It works,It works. Got this so my kid could go here for his birthday and worked like a charm. No problem with using it!,正面,,,
5.0,Works well,It worked when I used it easy peasy. Was able to use this when needed and without a sitch,[],B00GOLGWVK,B00GOLGUVC,AGG4OBZXST7ENRMKN55I53NJKNVQ,1560469052967,0,True,It worked when I used it easy peasy. Was able to use this when needed and without a sitch,Works well,Works well. It worked when I used it easy peasy. Was able to use this when needed and without a sitch,正面,,,
4.0,"it's a great purchase, cute box it comes in","Item came a day later than Amazon promised, other than that, it's a great purchase, cute box it comes in.",[],B00Q3IEIGK,B00Q3IEIGK,AGAISG4PIRK6H7JAMHSWTUED5NNA,1425397642000,1,False,"Item came a day later than Amazon promised, other than that, it's a great purchase, cute box it comes in.","it's a great purchase, cute box it comes in","it's a great purchase, cute box it comes in. Item came a day later than Amazon promised, other than that, it's a great purchase, cute box it comes in.",正面,,,
5.0,Five Stars,What's there to say? It is a gift card.,[],B00BXLUH80,B00BXLUFQ4,AENT4G4WJW2QOIZPSYTMLEBLL5IA,1490473844000,1,True,What's there to say? It is a gift card.,Five Stars,Five Stars. What's there to say? It is a gift card.,正面,,,
5.0,Love going to regal,Great gift card! Bought as a gift!,[],B00BXLVO2S,B00BXLVJP0,AFUK5XF4V6CDB2NBB4JWKEFDKMAQ,1543113191903,0,True,Great gift card! Bought as a gift!,Love going to regal,Love going to regal. Great gift card! Bought as a gift!,正面,,,
4.0,Great gift,When you don’t know what to get,[],B06ZY3Y9BZ,B06ZY3Y9BZ,AHIUPVOGU3REMW7NKH2IYGWHAW7A,1540842839877,0,True,When you don’t know what to get,Great gift,Great gift. When you don’t know what to get,正面,,,
5.0,Cute as a cupcake!,Love that the gift card came in such cute packaging!,[],B0160LI6OE,B00JFBLZ90,AFR34ABWRHMKUWDNV4DLJFZP7EYQ,1457368863000,0,True,Love that the gift card came in such cute packaging!,Cute as a cupcake!,Cute as a cupcake!. Love that the gift card came in such cute packaging!,正面,,,
5.0,Great for using up giftcard balances,"I just use this any time I have a giftcard with a random amount on it, and this works way better than trying to remember in the checkout line ""how much is left on this 6 month old visa gift card?"" I just add the balance here and it is ready to go on my next Amazon purchase. Convenient.",[],B00IX1I3G6,B00IX1I3G6,AF6LRE6SC2X7HXHFFE7VJHZ2SN4Q,1571193902139,1,True,"I just use this any time I have a giftcard with a random amount on it, and this works way better than trying to remember in the checkout line ""how much is left on this 6 month old visa gift card?"" I just add the balance here and it is ready to go on my next Amazon purchase. Convenient.",Great for using up giftcard balances,"Great for using up giftcard balances. I just use this any time I have a giftcard with a random amount on it, and this works way better than trying to remember in the checkout line ""how much is left on this 6 month old visa gift card?"" I just add the balance here and it is ready to go on my next Amazon purchase. Convenient.",正面,,,
5.0,Excellent Gift,this is an excellent gift for any<br />occasion. Easy to purchase and<br />much appreciated.,[],B01K8RMDO0,B077N4CNVJ,AFKXEJHGR753P66G47DIY4I4GD4Q,1666319420190,0,True,this is an excellent gift for any occasion. Easy to purchase and much appreciated.,Excellent Gift,Excellent Gift. this is an excellent gift for any occasion. Easy to purchase and much appreciated.,正面,,,
5.0,I picked a super offer from Amazon for a bonus with purchase.,I am a regular customer and this offer effectively gave me a discount from the already competitive prices of what I purchase. Happy consumer!,[],B00IX1I3G6,B00IX1I3G6,AGYZLNWEKLBV7US4D3SMKCN3NSNA,1544900088630,0,True,I am a regular customer and this offer effectively gave me a discount from the already competitive prices of what I purchase. Happy consumer!,I picked a super offer from Amazon for a bonus with purchase.,I picked a super offer from Amazon for a bonus with purchase.. I am a regular customer and this offer effectively gave me a discount from the already competitive prices of what I purchase. Happy consumer!,正面,,,
